"id","ref","name","arancel_ids/id","observation"
"trade_tariff_subheading_06902","9507.20.00.90","- - Los demás","aran_008",
"trade_tariff_subheading_06903","9507.30.00.00","- Carretes de pesca","aran_008",
"trade_tariff_subheading_06904","9507.90","- Los demás:",,
"trade_tariff_subheading_06905","9507.90.10.00","- - Para la pesca con caña","aran_008",
"trade_tariff_subheading_06906","9507.90.90.00","- - Los demás","aran_008",
"trade_tariff_subheading_06907","95.08","Tiovivos,  columpios,  casetas  de  tiro  y  demás  atracciones  de  feria; circos, zoológicos y teatros, ambulantes.",,
"trade_tariff_subheading_06908","9508.10.00.00","- Circos y zoológicos, ambulantes","aran_001",
"trade_tariff_subheading_06909","9508.90.00.00","- Los demás","aran_003",
"trade_tariff_subheading_06910",96.01,"Marfil,  hueso,  concha  (caparazón)  de  tortuga,  cuerno,  asta,  coral, nácar   y   demás   materias   animales   para   tallar,   trabajadas,   y manufacturas de estas materias (incluso las obtenidas por moldeo).",,
"trade_tariff_subheading_06911","9601.10.00.00","- Marfil trabajado y sus manufacturas","aran_008",
"trade_tariff_subheading_06912","9601.90.00.00","- Los demás","aran_008",
"trade_tariff_subheading_06913",96.02,"Materias    vegetales    o    minerales    para    tallar,    trabajadas,    y manufacturas   de   estas   materias;   manufacturas   moldeadas   o talladas  de  cera,  parafina,  estearina,  gomas  o  resinas  naturales  o pasta para modelar y demás manufacturas moldeadas o talladas no expresadas  ni  comprendidas  en  otra  parte;  gelatina  sin  endurecer trabajada,   excepto   la   de   la   partida   35.03,   y   manufacturas   de gelatina sin endurecer.",,
"trade_tariff_subheading_06914","9602.00.90.00","-   Cápsulas   de   gelatina   para   envasar   medicamentos,   alimentos   y cosméticos","aran_003","0 % ad valorem, solo para uso farmacéutico, de   conformidad   con   lo   establecido   en   la Resolución del COMEX N°. 014-2017  de 31 de marzo de 2017."
"trade_tariff_subheading_06915",96.03,"partes  de  máquinas,  aparatos  o  vehículos),  escobas  mecánicas,  sin motor,  de  uso  manual,  fregonas  o  mopas  y  plumeros;  cabezas
preparadas para artículos de cepillería; almohadillas o muñequillas y  rodillos,  para  pintar;  rasquetas  de  caucho  o  materia  flexible análoga.",,
"trade_tariff_subheading_06916","9603.10.00.00","- Escobas y escobillas de ramitas u otra materia vegetal atada en haces, incluso con mango","aran_008",
"trade_tariff_subheading_06917","-","- Cepillos de dientes, brochas de afeitar, cepillos para cabello, pestañas o uñas y demás cepillos para aseo personal, incluidos los que sean partes de aparatos:",,
"trade_tariff_subheading_06918","9603.21.00.00","- - Cepillos de dientes, incluidos los cepillos para dentaduras postizas","aran_008",
"trade_tariff_subheading_06919","9603.29.00.00","- - Los demás","aran_008",
"trade_tariff_subheading_06920","9603.30","-  Pinceles  y  brochas  para  pintura  artística,  pinceles  para  escribir  y pinceles similares para aplicación de cosméticos:",,
"trade_tariff_subheading_06921","9603.30.10.00","- - Para la pintura artística","aran_008",
"trade_tariff_subheading_06922","9603.30.90.00","- - Los demás","aran_008",
"trade_tariff_subheading_06923","9603.40.00.00","- Pinceles y brochas para  pintar,  enlucir,  barnizar o similares (excepto los  de  la  subpartida  9603.30);  almohadillas  o  muñequillas  y  rodillos, para pintar","aran_008",
"trade_tariff_subheading_06924","9603.50.00.00","-  Los  demás  cepillos  que  constituyan  partes  de  máquinas,  aparatos  o vehículos","aran_008",
"trade_tariff_subheading_06925","9603.90","- Los demás:",,
"trade_tariff_subheading_06926","9603.90.10.00","- - Cabezas preparadas para artículos de cepillería","aran_005",
"trade_tariff_subheading_06927","9603.90.90.00","- - Los demás","aran_005",
"trade_tariff_subheading_06928","9604.00.00.00","Tamices, cedazos y cribas, de mano.","aran_005",
"trade_tariff_subheading_06929","9605.00.00.00","Juegos o surtidos de viaje para aseo personal, costura o limpieza del
calzado o de prendas de vestir.","aran_008",
"trade_tariff_subheading_06930","96.06","Botones y botones de presión; formas para botones y demás partes de botones o de botones de presión; esbozos de botones.",,
"trade_tariff_subheading_06931","9606.10.00.00","- Botones de presión y sus partes","aran_003",
"trade_tariff_subheading_06932",,"- Botones:",,
"trade_tariff_subheading_06933","9606.21.00.00","- - De plástico, sin forrar con materia textil","aran_007",
"trade_tariff_subheading_06934","9606.22.00.00","- - De metal común, sin forrar con materia textil","aran_007",
"trade_tariff_subheading_06935","9606.29","- - Los demás:",,
"trade_tariff_subheading_06936","9606.29.10.00","- - - De tagua (marfil vegetal)","aran_007",
"trade_tariff_subheading_06937","9606.29.90.00","- - - Los demás","aran_007",
"trade_tariff_subheading_06938","9606.30","- Formas para botones y demás partes de botones; esbozos de botones:",,
"trade_tariff_subheading_06939","9606.30.10.00","- - De plástico o de tagua (marfil vegetal)","aran_007",
"trade_tariff_subheading_06940","9606.30.90.00","- - Los demás","aran_007",
"trade_tariff_subheading_06941","96.07","Cierres de cremallera (cierres relámpago) y sus partes.",,
"trade_tariff_subheading_06942",,"- Cierres de cremallera (cierres relámpago):",,
"trade_tariff_subheading_06943","9607.11.00.00","- - Con dientes de metal común","aran_003",
"trade_tariff_subheading_06944","9607.19.00.00","- - Los demás","aran_003",
"trade_tariff_subheading_06945","9607.20.00.00","- Partes","aran_003",
"trade_tariff_subheading_06946",96.08,"Bolígrafos;  rotuladores  y  marcadores  con  punta  de  fieltro  u  otra punta  porosa;  estilográficas  y  demás  plumas;  estiletes  o  punzones para  clisés  de  mimeógrafo  («stencils»);  portaminas;  portaplumas,
portalápices   y   artículos   similares;   partes   de   estos   artículos (incluidos  los  capuchones  y  sujetadores),  excepto  las de  la  partida 96.09.",,
"trade_tariff_subheading_06947","9608.10.00.00","- Bolígrafos","aran_008",
"trade_tariff_subheading_06948","9608.20.00.00","- Rotuladores y marcadores con punta de fieltro u otra punta porosa","aran_008",
"trade_tariff_subheading_06949","9608.30.00.00","- Estilográficas y demás plumas","aran_008",
"trade_tariff_subheading_06950","9608.40.00.00","- Portaminas","aran_008",
"trade_tariff_subheading_06951","9608.50.00.00","-   Juegos   de  artículos   pertenecientes,   por   lo  menos,   a   dos   de  las
subpartidas anteriores","aran_008",
"trade_tariff_subheading_06952","9608.60.00.00","- Cartuchos de repuesto con su punta para bolígrafo","aran_008",
"trade_tariff_subheading_06953",,"- Los demás:",,
"trade_tariff_subheading_06954","9608.91.00.00","- - Plumillas y puntos para plumillas","aran_007",
"trade_tariff_subheading_06955","9608.99","- - Los demás:",,
"trade_tariff_subheading_06956","9608.99.10.00","- - - Los demás artículos","aran_007",
"trade_tariff_subheading_06957",,"- - - Partes:",,
"trade_tariff_subheading_06958","9608.99.21.00","- - - - Puntas de bolígrafo, incluso sin bola","aran_001",
"trade_tariff_subheading_06959","9608.99.29.00","- - - - Las demás:","aran_008",
"trade_tariff_subheading_06960","96.09","Lápices, minas, pasteles, carboncillos, tizas para escribir o dibujar
y jaboncillos (tizas) de sastre.",,
"trade_tariff_subheading_06961","9609.10.00","- Lápices:",,
"trade_tariff_subheading_06962","9609.10.00.10","- - De colores","aran_008",
"trade_tariff_subheading_06963","9609.10.00.90","- - Los demás","aran_008",
"trade_tariff_subheading_06964","9609.20.00.00","- Minas para lápices o portaminas","aran_008",
"trade_tariff_subheading_06965","9609.90.00.00","- Los demás","aran_008",
"trade_tariff_subheading_06966","9610.00.00.00","Pizarras y tableros para escribir o dibujar, incluso enmarcados.","aran_008",
"trade_tariff_subheading_06967","9611.00.00.00","Fechadores, sellos, numeradores, timbradores y artículos similares (incluidos   los   aparatos   para    imprimir   etiquetas),   de   mano; componedores e imprentillas con componedor, de mano.","aran_001",
"trade_tariff_subheading_06968",96.12,"Cintas  para  máquinas  de  escribir  y  cintas  similares,  entintadas  o preparadas  de  otro  modo  para  imprimir,  incluso  en  carretes  o cartuchos; tampones, incluso impregnados o con caja.",,
"trade_tariff_subheading_06969","9612.10.00.00","- Cintas","aran_007",
"trade_tariff_subheading_06970","9612.20.00.00","- Tampones","aran_001",
"trade_tariff_subheading_06971","96.13","Encendedores  y  mecheros,  incluso  mecánicos  o  eléctricos,  y  sus
partes, excepto las piedras y mechas.",,
"trade_tariff_subheading_06972","9613.10.00.00","- Encendedores de gas no recargables, de bolsillo","aran_008",
"trade_tariff_subheading_06973","9613.20.00.00","- Encendedores de gas recargables, de bolsillo","aran_008",
"trade_tariff_subheading_06974","9613.80.00.00","- Los demás encendedores y mecheros","aran_008",
"trade_tariff_subheading_06975","9613.90.00.00","- Partes","aran_008",
"trade_tariff_subheading_06976","9614.00.00.00","Pipas  (incluidas  las  cazoletas),  boquillas  para  cigarros  (puros)  o
cigarrillos, y sus partes.","aran_008",
"trade_tariff_subheading_06977",96.15,"Peines,   peinetas,   pasadores   y   artículos   similares;   horquillas; rizadores, bigudies y artículos similares para el peinado, excepto los de la partida 85.16, y sus partes.",,
"trade_tariff_subheading_06978","-","- Peines, peinetas, pasadores y artículos similares:",,
"trade_tariff_subheading_06979","9615.11.00.00","- - De caucho endurecido o plástico","aran_008",
"trade_tariff_subheading_06980","9615.19.00.00","- - Los demás","aran_008",
"trade_tariff_subheading_06981","9615.90.00.00","- Los demás","aran_008",
"trade_tariff_subheading_06982",96.16,"Pulverizadores  de  tocador,  sus  monturas  y  cabezas  de  monturas; borlas  y  similares  para  aplicación  de  polvos,  otros  cosméticos  o productos de tocador.",,
"trade_tariff_subheading_06983","9616.10.00.00","- Pulverizadores de tocador, sus monturas y cabezas de monturas","aran_008",
"trade_tariff_subheading_06984","9616.20.00.00","-  Borlas  y  similares  para  aplicación  de  polvos,  otros  cosméticos  o
productos de tocador","aran_008",
"trade_tariff_subheading_06985","9617.00.00.00","Termos  y  demás  recipientes  isotérmicos,  montados  y  aislados  por vacío, así como sus partes (excepto las ampollas de vidrio).","aran_006",
"trade_tariff_subheading_06986","9618.00.00.00","Maniquíes  y  artículos  similares;  autómatas  y  escenas  animadas
para escaparates.","aran_007",
"trade_tariff_subheading_06987","96.19","Compresas  y  tampones  higiénicos,  pañales  para  bebés  y  artículos
similares, de cualquier materia.",,
"trade_tariff_subheading_06988","9619.00.10.10","- Pañales para bebés: - De pasta de papel, papel, guata de celulosa o napa de fibras de celulosa - - De guata del Capitulo 56",,
"trade_tariff_subheading_06989","9619.00.10.90","- - De las demás materias","aran_005",
"trade_tariff_subheading_06990","9619.00.20","- Compresas y tampones higiénicos:",,
"trade_tariff_subheading_06991","9619.00.20.10","-  -  De  pasta  de  papel,  papel,  guata  de  celulosa  o  napa  de  fibras  de
celulosa","aran_008",
"trade_tariff_subheading_06992","9619.00.20.20","- - De guata del Capitulo 56","aran_005",
"trade_tariff_subheading_06993","9619.00.20.90","- - De las demás materias","aran_005",
"trade_tariff_subheading_06994","9619.00.90","- Los demás:",,
"trade_tariff_subheading_06995","9619.00.90.10","-  -  De  pasta  de  papel,  papel,  guata  de  celulosa  o  napa  de  fibras  de
celulosa","aran_008",
"trade_tariff_subheading_06996","9619.00.90.20","- - De guata del Capitulo 56","aran_005",
"trade_tariff_subheading_06997","9619.00.90.90","- - De las demás materias","aran_005",
"trade_tariff_subheading_06998","9620.00.00","Monopies, bípodes, trípodes y artículos similares.","aran_005",
"trade_tariff_subheading_06999","-","-   Monopies,   bípodes,   trípodes   y   artículos   similares   excepto   los comprendidos en las subpartidas 9620.00.00.20 a 9620.00.00.90:",,
"trade_tariff_subheading_07000","9620.00.00.11","- - De grafito","aran_005",
"trade_tariff_subheading_07001","9620.00.00.12","- - De plástico","aran_006",
"trade_tariff_subheading_07002","9620.00.00.13","- - De madera","aran_006",
"trade_tariff_subheading_07003","9620.00.00.14","- - De hierro, acero o aluminio","aran_007",
"trade_tariff_subheading_07004","9620.00.00.19","- - Los demás","aran_007",
"trade_tariff_subheading_07005","9620.00.00.20","- De instrumentos musicales","aran_001",
"trade_tariff_subheading_07006","9620.00.00.30","- De máquinas de las partidas 84.31, 90.07, 90.15 o 90.33 u 84.87","aran_003",
"trade_tariff_subheading_07007","9620.00.00.40","- De máquinas de la partida 84.73","aran_004",
"trade_tariff_subheading_07008","9620.00.00.50","- De máquinas de las partidas 85.22, 85.29, 90.05 o 90.06","aran_006",
"trade_tariff_subheading_07009","9620.00.00.90","- los demás","aran_007",
"trade_tariff_subheading_07010",97.01,"Pinturas y  dibujos,  hechos  totalmente  a  mano,  excepto  los dibujos de la partida 49.06 y artículos manufacturados decorados a mano; collages y cuadros similares.",,
"trade_tariff_subheading_07011","9701.10.00.00","- Pinturas y dibujos","aran_008",
"trade_tariff_subheading_07012","9702.00.00.00","- Los demás","aran_008",
"trade_tariff_subheading_07013","9704.00.00.00","Sellos  (estampillas)  de  correo,  timbres  fiscales,  marcas  postales, sobres primer día, enteros postales, demás artículos franqueados y
análogos,  incluso  obliterados,  excepto  los  artículos  de  la  partida 49.07.","aran_008",
"trade_tariff_subheading_07014","9705.00.00.00","Colecciones  y  especímenes  para  colecciones  de  zoología,  botánica, mineralogía    o    anatomía    o    que    tengan    interés    histórico, arqueológico, paleontológico, etnográfico o numismático.","aran_008",
"trade_tariff_subheading_07015","9706.00.00.00","Antigüedades de más de cien años.","aran_008",
"trade_tariff_subheading_07016","98.01","Equipaje de viajero",,
"trade_tariff_subheading_07017","9801.10.00.00","- Equipaje de viajero exento de tributos","aran_001",
"trade_tariff_subheading_07018","9801.20","- Equipaje de viajero no exento de tributos:",,
"trade_tariff_subheading_07019","9801.20.10.00","- - Prendas de vestir","aran_004","+ USD 5.5/kg neto"
"trade_tariff_subheading_07020","9801.20.20.00","- - Complementos y textiles confeccionados","aran_004","+ USD 5.5/kg neto"
"trade_tariff_subheading_07021","9801.20.30.00","- - Calzado","aran_004","+ USD 6 c/2u"
"trade_tariff_subheading_07022","9801.20.40.00","-  -  Partes  superiores  de  calzado  y  sus  partes,  excepto  contrafuertes,
punteras, polainas, cambrillón y taloneras","aran_004"," + USD 3c/u"
"trade_tariff_subheading_07023","9801.20.50.00","- - Contrafuertes, punteras, polainas, cambrillón y taloneras","aran_006",
"trade_tariff_subheading_07024","9801.20.60","- - Televisores:",,
"trade_tariff_subheading_07025","9801.20.60.10","- - - TV menor o igual a 20 pulg.","aran_003"," + USD 39.97c/u"
"trade_tariff_subheading_07026","9801.20.60.20","- - - TV Mayor a 20 pero menor o igual a 32 pulg.","aran_003","+ USD 73.11c/u"
"trade_tariff_subheading_07027","9801.20.60.30","- - - TV Mayor a 32 pero menor o igual a 41, pulg.","aran_003","+ USD140.32 c/u"
"trade_tariff_subheading_07028","9801.20.60.40","- - - TV Mayor a 41 pero menor o igual a 50 pulg.","aran_003"," + USD158.14 c/u"
"trade_tariff_subheading_07029","9801.20.60.90","- - - Los demás","aran_006",
"trade_tariff_subheading_07030","9801.20.90.00","- - Los demás","aran_006","5  %  monitor menor o igual a  20  pulgadas,  5 % + USD 73,11 c/u monitor mayor a 20 pero menor  o  igual  a  32  pulgadas,  5  %  +  USD 140,32 c/u monitor mayor a 32 pero menor o
igual  a  41  pulgadas,  5  %  +  USD  158,14  c/u monitor mayor a 41  pero menor o igual a 50 pulgadas, 20 % monitor mayor a 50 pulgadas, 30 % las demás mercancías."
"trade_tariff_subheading_07031","9802.10.00.00","Menaje de Casa y/o Equipo de Trabajo - Menaje de Casa y Equipo de Trabajo exento - Menaje de Casa y Equipo de Trabajo no exento",,
"trade_tariff_subheading_07032","9803.00.00.00","Donaciones provenientes del exterior","aran_001",
"trade_tariff_subheading_07033","9804.00.00.00","Franquicias diplomáticas","aran_001",
"trade_tariff_subheading_07034","9805.00.00.00","Bienes para uso de discapacitados","aran_001",
"trade_tariff_subheading_07035","9806.00.00.00","Muestras sin valor comercial, excepto las que ingresen por Tráfico Postal Internacional y Correos Rápidos","aran_001",
"trade_tariff_subheading_07036","98.07","Tráfico Postal Internacional y Correos Rápidos",,
"trade_tariff_subheading_07037","9807.10","- Categoría B:",,
"trade_tariff_subheading_07038","9807.10.10.00","- - Muestras sin valor comercial","aran_001",
"trade_tariff_subheading_07039","9807.10.20.00","- - Paquetes Postales en Tráfico Postal Internacional","aran_001",
"trade_tariff_subheading_07040","9807.10.30.00","- - Paquetes por Correos Rápidos (Mensajería Acelerada o Courier)",,"USD 42 c/u. 0  %  y $0,00   solamente para  paquetes en los que    el    consignante    sea    un    ecuatoriano
residente  en  el  exterior,  hasta  un  máximo  de 12  paquetes  por  año  o  usd  2,400.00,  lo  que suceda primero."
"trade_tariff_subheading_07041","9807.20","- Categoría C:",,
"trade_tariff_subheading_07042","9807.20.10.00","-  -  Partes  superiores  de  calzado  y  sus  partes,  excepto  contrafuertes,
punteras, polainas, cambrillón y taloneras","aran_004","+ USD 3c/u"
"trade_tariff_subheading_07043","9807.20.20.00","- - Contrafuertes, punteras, polainas, cambrillón y taloneras","aran_006",
"trade_tariff_subheading_07044","9807.20.30","- - Televisores:",,
"trade_tariff_subheading_07045","9807.20.30.10","- - - TV menor o igual a 20 pulg.","aran_003","+ USD 39.97c/u"
"trade_tariff_subheading_07046","9807.20.30.20","- - - TV Mayor a 20 pero menor o igual a 32 pulg.","aran_003","+ USD 73.11c/u"
"trade_tariff_subheading_07047","9807.20.30.30","- - - TV Mayor a 32 pero menor o igual a 41 pulg.","aran_003"," + USD140.32 c/u"
"trade_tariff_subheading_07048","9807.20.30.90","- - - Los demás","aran_006",
"trade_tariff_subheading_07049","9807.20.40.00","- - - Muestras sin valor comercial","aran_001",
"trade_tariff_subheading_07050","9807.20.50","- - Celulares:",,
"trade_tariff_subheading_07051","9807.20.50.10","- - - teléfonos móviles (Smart phone)","aran_005",
"trade_tariff_subheading_07052","9807.20.50.20","- - - teléfonos móviles (feature phone)","aran_005",
"trade_tariff_subheading_07053","9807.20.50.30","- - - los demás","aran_005",
"trade_tariff_subheading_07054","9807.20.90","- - Los demás:",,
"trade_tariff_subheading_07055","9807.20.90.10","- - -  Cuya  subpartida  especifica  tenga  un  ad-valorem  menor  o  igual  a 20%","aran_006",
"trade_tariff_subheading_07056","9807.20.90.90","- - - Los demás","aran_008","5  %  monitor menor o igual a  20  pulgadas,  5 % + USD 73,11 c/u monitor mayor a 20 pero menor  o  igual  a  32  pulgadas,  5  %  +  USD 140,32 c/u monitor mayor a 32 pero menor o igual  a  41  pulgadas,  5  %  +  USD  158,14  c/u monitor mayor a 41  pero menor o igual a 50 pulgadas, 20 % monitor mayor a 50 pulgadas, 30 % las demás mercancías."
"trade_tariff_subheading_07057","9807.30","- Categoría D:",,
"trade_tariff_subheading_07058","9807.30.10.00","- - Prendas de vestir","aran_004"," + USD5.5/kg neto"
"trade_tariff_subheading_07059","9807.30.20.00","- - Complementos y textiles confeccionados","aran_004"," + USD5.5/kg neto"
"trade_tariff_subheading_07060","9807.30.30.00","- - Calzado","aran_004","+ USD 6c/2u"
"trade_tariff_subheading_07061","9807.30.40.00","- - Muestras sin valor comercial","aran_001",
"trade_tariff_subheading_07062","9807.40.00.00","- Categoría E","aran_001",
"trade_tariff_subheading_07063","9807.50.00.00","- Categoría F","aran_001",
"trade_tariff_subheading_07064","98.08","Tráfico Internacional Marítimo",,
"trade_tariff_subheading_07065","9808.10.00.00","- Paquetería (Mercancías varias y equipos de trabajo)",,"USD 0,36 por kg neto"
"trade_tariff_subheading_07066","9808.20.00.00","- Televisores","aran_030",
"trade_tariff_subheading_07067","9808.30.00.00","- Refrigeradoras",,"USD 1,16 por kg neto"
"trade_tariff_subheading_07068","9808.40.00.00","- Microondas",,"USD 2,22 por kg neto"
"trade_tariff_subheading_07069","9808.50.00.00","- Cocina",,"USD 2,27 por kg neto"
"trade_tariff_subheading_07070","9808.60.00.00","- Los demás",,"USD 0,36 por kg neto"
"trade_tariff_subheading_07071","84.01","Reactores    nucleares;    elementos    combustibles    (cartuchos)    sin irradiar  para  reactores  nucleares;  máquinas  y  aparatos  para  la
separación isotópica.",,
"trade_tariff_subheading_07072","8401.10.00.00","- Reactores nucleares","aran_001",
"trade_tariff_subheading_07073","8401.20.00.00","- Máquinas y aparatos para la separación isotópica, y sus partes","aran_001",
"trade_tariff_subheading_07074","8401.30.00.00","- Elementos combustibles (cartuchos) sin irradiar","aran_001",
"trade_tariff_subheading_07075","8401.40.00.00","- Partes de reactores nucleares","aran_001",
"trade_tariff_subheading_07076","84.02","Calderas   de   vapor   (generadores   de   vapor),   excepto   las   de calefacción   central   concebidas   para   producir   agua   caliente   y también  vapor  a  baja  presión;  calderas  denominadas  «de  agua
sobrecalentada».",,
"trade_tariff_subheading_07077","8402.11.00.00","- Calderas de vapor:",,
"trade_tariff_subheading_07078","8402.12.00.00","- - Calderas acuotubulares con una producción de vapor superior a 45 t
por hora","aran_007",
"trade_tariff_subheading_07079","--","- - Calderas acuotubulares con una producción de vapor inferior o igual a 45 t por hora","aran_007",
"trade_tariff_subheading_07080","8402.19.00.00","- - Las demás calderas de vapor, incluidas las calderas mixtas","aran_007",
"trade_tariff_subheading_07081","8402.20.00.00","- Calderas denominadas «de agua sobrecalentada»","aran_007",
"trade_tariff_subheading_07082","8402.90.00.00","- Partes","aran_007",
"trade_tariff_subheading_07083","84.03","Calderas para calefacción central, excepto las de la partida 84.02.",,
"trade_tariff_subheading_07084","8403.10.00.00","- Calderas","aran_007",
"trade_tariff_subheading_07085","8403.90.00.00","- Partes","aran_007",
"trade_tariff_subheading_07086","84.04","Aparatos auxiliares para las calderas de las partidas 84.02 u 84.03 (por  ejemplo:  economizadores,  recalentadores,  deshollinadores  o recuperadores de gas); condensadores para máquinas de vapor.",,
"trade_tariff_subheading_07087","8404.10.00.00","- Aparatos auxiliares para las calderas de las partidas 84.02 u 84.03","aran_007",
"trade_tariff_subheading_07088","8404.20.00.00","- Condensadores para máquinas de vapor","aran_007",
"trade_tariff_subheading_07089","8404.90.00.00","- Partes","aran_007",
"trade_tariff_subheading_07090","84.05","Generadores  de  gas  pobre  (gas  de  aire)  o  de  gas  de  agua,  incluso con   sus   depuradores;   generadores   de   acetileno   y   generadores similares de gases, por vía húmeda, incluso con sus depuradores.",,
"trade_tariff_subheading_07091","8405.10.00.00","- Generadores de gas pobre (gas de aire) o de gas de agua, incluso con
sus  depuradores;  generadores  de  acetileno  y  generadores  similares  de gases, por vía húmeda, incluso con sus depuradores","aran_005",
"trade_tariff_subheading_07092","8405.90.00.00","- Partes","aran_004",
"trade_tariff_subheading_07093","84.06","Turbinas de vapor.",,
"trade_tariff_subheading_07094","8406.10.00.00","- Turbinas para la propulsión de barcos","aran_001",
"trade_tariff_subheading_07095","--","- Las demás turbinas:",,
"trade_tariff_subheading_07096","8406.81.00.00","- - De potencia superior a 40 MW","aran_001",
"trade_tariff_subheading_07097","8406.82.00.00","- - De potencia inferior o igual a 40 MW","aran_001",
"trade_tariff_subheading_07098","8406.90.00.00","- Partes","aran_003",
"trade_tariff_subheading_07099","84.07","Motores  de  émbolo  (pistón)  alternativo  y  motores  rotativos,  de
encendido por chispa (motores de explosión).",,
"trade_tariff_subheading_07100","8407.10.00.00","- Motores de aviación","aran_001",
"trade_tariff_subheading_07101","--","- Motores para la propulsión de barcos:",,
"trade_tariff_subheading_07102","8407.21.00.00","- - Del tipo fueraborda","aran_001",
"trade_tariff_subheading_07103","8407.29.00.00","- - Los demás","aran_001",
"trade_tariff_subheading_07104","--","- Motores de émbolo (pistón) alternativo de los tipos utilizados para la
propulsión de vehículos del Capítulo 87:",,
"trade_tariff_subheading_07105","8407.31.00.00","- - De cilindrada inferior o igual a 50 cm3","aran_003",
"trade_tariff_subheading_07106","8407.32.00.00","- - De cilindrada superior a 50 cm3 pero inferior o igual a 250 cm3","aran_003",
"trade_tariff_subheading_07107","8407.33.00.00","- - De cilindrada superior a 250 cm3 pero inferior o igual a 1.000 cm3","aran_003",
"trade_tariff_subheading_07108","8407.34.00.00","- - De cilindrada superior a 1.000 cm3","aran_001",
"trade_tariff_subheading_07109","8407.90.00.00","- Los demás motores","aran_001",
"trade_tariff_subheading_07110","84.08","Motores de émbolo (pistón) de encendido por compresión (motores
Diésel o semi-Diésel).",,
"trade_tariff_subheading_07111","8408.10.00.00","- Motores para la propulsión de barcos","aran_001",
"trade_tariff_subheading_07112","8408.2","-  Motores  de  los  tipos  utilizados  para  la  propulsión  de  vehículos  del
Capítulo 87:",,
"trade_tariff_subheading_07113","8408.20.10.00","- - De cilindrada inferior o igual a 4000 cm3","aran_001",
"trade_tariff_subheading_07114","8408.20.90.00","- - Los demás","aran_001",
"trade_tariff_subheading_07115","8408.9","- Los demás motores:",,
"trade_tariff_subheading_07116","8408.90.10.00","- - De potencia inferior o igual a 130 kW (174 HP)","aran_001",
"trade_tariff_subheading_07117","8408.90.20.00","- - De potencia superior a 130 kW (174 HP)","aran_001",
"trade_tariff_subheading_07118","84.09","Partes identificables como destinadas, exclusiva o principalmente, a
los motores de las partidas 84.07 u 84.08.",,
"trade_tariff_subheading_07119","8409.10.00.00","- De motores de aviación","aran_003",
"trade_tariff_subheading_07120","-","- Las demás:",,
"trade_tariff_subheading_07121","8409.91","-  -  Identificables  como  destinadas,  exclusiva  o  principalmente,  a  los
motores de émbolo (pistón) de encendido por chispa:",,
"trade_tariff_subheading_07122","8409.91.10.00","- - - Bloques y culatas","aran_001",
"trade_tariff_subheading_07123","8409.91.20.00","- - - Camisas de cilindros","aran_001",
"trade_tariff_subheading_07124","8409.91.30.00","- - - Bielas","aran_001",
"trade_tariff_subheading_07125","8409.91.40.00","- - - Embolos (pistones)","aran_001",
"trade_tariff_subheading_07126","8409.91.50.00","- - - Segmentos (anillos)","aran_001",
"trade_tariff_subheading_07127","8409.91.60.00","- - - Carburadores y sus partes","aran_001",
"trade_tariff_subheading_07128","8409.91.70.00","- - - Válvulas","aran_001",
"trade_tariff_subheading_07129","8409.91.80.00","- - - Cárteres","aran_001",
"trade_tariff_subheading_07130","---","- - - Las demás:",,
"trade_tariff_subheading_07131","8409.91.91.00","-  -  -  -  Equipo  para  la  conversión  del  sistema  de  alimentación  de
combustible para vehículos automóviles a uso dual (gas/gasolina)","aran_001",
"trade_tariff_subheading_07132","8409.91.99.00","- - - - Las demás","aran_001",
"trade_tariff_subheading_07133","8409.99","- - Las demás:",,
"trade_tariff_subheading_07134","8409.99.10.00","- - - Embolos (pistones)","aran_001",
"trade_tariff_subheading_07135","8409.99.20.00","- - - Segmentos (anillos)","aran_001",
"trade_tariff_subheading_07136","8409.99.30.00","- - - Inyectores y demás partes para sistemas de combustible","aran_001",
"trade_tariff_subheading_07137","8409.99.40.00","- - - Bloques y culatas","aran_001",
"trade_tariff_subheading_07138","8409.99.50.00","- - - Camisas de cilindros","aran_001",
"trade_tariff_subheading_07139","8409.99.60.00","- - - Bielas","aran_001",
"trade_tariff_subheading_07140","8409.99.70.00","- - - Válvulas","aran_001",
"trade_tariff_subheading_07141","8409.99.80.00","- - - Cárteres","aran_001",
"trade_tariff_subheading_07142","---","- - - Las demás:",,
"trade_tariff_subheading_07143","8409.99.91.00","- - - - Guías de válvulas","aran_001",
"trade_tariff_subheading_07144","8409.99.92.00","- - - - Pasadores de pistón","aran_001",
"trade_tariff_subheading_07145","8409.99.93.00","-  -  -  -  Equipo  para  la  conversión  del  sistema  de  alimentación  de combustible para  vehículos automóviles a uso dual (diésel/gas o semi-
diésel/gas)","aran_001",
"trade_tariff_subheading_07146","8409.99.99.00","- - - - Las demás","aran_001",
"trade_tariff_subheading_07147","84.10","Turbinas hidráulicas, ruedas hidráulicas y sus reguladores.",,
"trade_tariff_subheading_07148","-","- Turbinas y ruedas hidráulicas:",,
"trade_tariff_subheading_07149","8410.11.00.00","- - De potencia inferior o igual a 1.000 kW","aran_007",
"trade_tariff_subheading_07150","8410.12.00.00","- - De potencia superior a 1.000 kW pero inferior o igual a 10.000 kW","aran_007",
"trade_tariff_subheading_07151","8410.13.00.00","- - De potencia superior a 10.000 kW","aran_001",
